Nombre,Liga,Club,Posición,Puntos,Unnamed: 5,prueba_id,Titulo,Fecha,Categoria,Arma,Genero,Tipo
ALDERETE CHAVEZ ANA MARIA,VALLE,PORTHOS CLUB VALLE,10.0,12.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ECHEVERRI AGUIRRE KAREN DAYANNA,RISARALDA,SUEÑOSDECAMPEON,11.0,12.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GARCIA AMAYA NATHALY YIRENA,BOGOTA,ARES,12.0,12.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
RESTREPO URREGO LAURA,ANTIOQUIA,TIZONA ANTIOQUIA,13.0,12.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GAMBOA ANDRADE MARIANA,TOLIMA,SAS,14.0,12.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
MARTINEZ CARVAJAL ELIZABETH,VALLE,SAN SEBASTIAN,15.0,12.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
CASTILLO GUTIERREZ ERIKA BRIGITH,BOGOTA,FORZA,16.0,12.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
TRIANA REYES ISABELLA,TOLIMA,SAS,17.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
MARTINEZ YEPES ISABELA,ANTIOQUIA,TIZONA ANTIOQUIA,18.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GAVIRIA HERRERA VALERIA JULIETH,ANTIOQUIA,TIZONA ANTIOQUIA,19.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
CÓMBITA LOPERA LESLIE NICOLLE,BOGOTA,SABRE D´OR,20.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
BENAVIDES LÓPEZ NICOLE ALEJANDRA,CUNDINAMARCA,FUSAFENCING,21.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
CHATE JIMENEZ ASLY JULIET,VALLE,SAN SEBASTIAN,22.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
DELCORRAL GALINDO VIOLETH,VALLE,OLYMPIC FENCING CLUB,23.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
RIOS MORA TATIANA,BOGOTA,ARES,24.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
QUINTERO GARCIA SARA,ANTIOQUIA,TIZONA ANTIOQUIA,25.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
CAMPOS ARDILA DAYANNA LUCIA,SANTANDER,CLUB BUCARAMANGA,26.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
PEÑA NOGUERA FABIANA,META,MOSQVILLAVO,27.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
GARZÓN SANTANA MARÍA JOSÉ,META,MOSQVILLAVO,28.0,6.0,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
ALVAREZ LIMA LAURA SOFIA,CESAR,MAHERPAR,,,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
LARA ANDRADE LAURA DANIELA,CESAR,MAHERPAR,,,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
LOPEZ LARA ZAIDY YANETH,CESAR,CPC,,,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
VILORIA HINOJOSA MARIA ESTEFANIA,ANTIOQUIA,TIZONA ANTIOQUIA,,,,2687,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,FEMENINO,INDIVIDUAL
VAN ERVEN GARCIA SASKIA LORETTA,VALLE,SAN SEBASTIAN,1.0,48.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
PRIETO ALJURE TATIANA CATALINA,BOGOTA,MOSQUETEROS,2.0,39.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
FIGUEREDO SIERRA MARIA JOSE,VALLE,PORTHOS CLUB VALLE,3.0,30.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
GONZÁLEZ ORJUELA ANA CATALINA,TOLIMA,C.D.E.,3.0,30.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MONROY HERRERA GABRIELA,BOGOTA,FORZA,5.0,21.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
ORJUELA MENDOZA ANGELA CRISTINA,BOGOTA,ARES,6.0,21.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MENDEZ CASTILLO INGRID ESTEFANÍA,VALLE,PORTHOS CLUB VALLE,7.0,21.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
ARISTIZABAL VALENCIA SOFIA,VALLE,PORTHOS CLUB VALLE,8.0,21.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RINCON ARENAS LUISA FERNANDA,TOLIMA,C.D.E.,9.0,12.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SANDOVAL DÍAZ MARÍA ANGÉLICA,BOGOTA,MOSQUETEROS,10.0,12.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
MORA HURTADO VALENTINA,VALLE,PORTHOS CLUB VALLE,11.0,12.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
GIRALDO GONZALEZ LUISA MARIA,CALDAS,AQUILES,12.0,12.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
PRIETO SOSA CLAUDIA ANDREA,BOGOTA,ARES,13.0,12.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
RAMIREZ QUINTERO ANA MARIA,CUNDINAMARCA,MONTEPINCIO,14.0,12.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
SANTAMARIA TRUJILLO MANUELA ISABEL,BOGOTA,ARES,15.0,12.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
BARRIENTOS ROMERO SARA SOFÍA,ANTIOQUIA,FENCING,16.0,12.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
VARGAS MARTINEZ GABRIELA,TOLIMA,C.D.E.,17.0,6.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
DUQUE IDARRAGA CRYSTAL,CALDAS,TOUCHE,18.0,6.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
AGUILAR SARMIENTO VALENTINA,VALLE,PORTHOS CLUB VALLE,19.0,6.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
GARCIA ROMERO ELIZABETH MARIAN,BOGOTA,ARES,20.0,6.0,,2688,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,FLORETE,FEMENINO,INDIVIDUAL
PALACIOS MURILLO MARIO ALBERTO,VALLE,PORTHOS CLUB VALLE,1.0,48.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
TROCHEZ BENITEZ PABLO,VALLE,PORTHOS CLUB VALLE,2.0,39.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ARENAS GOMEZ DIEGO SEBASTIAN,BOGOTA,BRAVENESS,3.0,30.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CARVAJAL CUSTODIO EDGAR ALEXANDER,VALLE,PORTHOS CLUB VALLE,3.0,30.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
MORALES LINARES JONATHAN,VALLE,PORTHOS CLUB VALLE,5.0,21.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CUELLAR PEÑA SEBASTIAN,VALLE,PORTHOS CLUB VALLE,6.0,21.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
VARGAS ESCOBAR EMILIO,BOGOTA,ARES,7.0,21.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
PINZON GUERRA ALEJANDRO,ANTIOQUIA,FENCING,8.0,21.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
MARQUINEZ JIMENEZ SANTIAGO,VALLE,PORTHOS CLUB VALLE,9.0,12.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CRUZ GARROTE MANUEL SANTIAGO,CUNDINAMARCA,FUSAFENCING,10.0,12.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
GÓMEZ MORENO NICOLAS GIOVANNI,CUNDINAMARCA,FUSAFENCING,11.0,12.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
PACHECO CORTES JUAN SEBASTIAN,VALLE,PORTHOS CLUB VALLE,12.0,12.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
NAJAR VALENCIA DIEGO ANDRÉS,CUNDINAMARCA,FUSAFENCING,13.0,12.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
SALGUERO ASTUDILLO JUAN GUILLERMO,VALLE,PORTHOS CLUB VALLE,14.0,12.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ORELLANO CORREA ANDRES EDUARDO,BOGOTA,ARES,15.0,12.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ANDRADE VARGAS JOSE RICARDO,VALLE,PORTHOS CLUB VALLE,16.0,12.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
NIÑO VILLARRAGA OSCAR DAVID,BOGOTA,ARES,17.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CARDONA PINEDA JACOB,ANTIOQUIA,TIZONA ANTIOQUIA,18.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
SANTAMARIA TRUJILLO GABRIEL SANTIAGO,BOGOTA,ARES,19.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
SANCHEZ BERMUDEZ MILLER ELIOT,TOLIMA,C.I.E,20.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
VALENCIA GIL NAUZETH,TOLIMA,CTB,21.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
MARTÍNEZ RUIZ ALEJANDRO,VALLE,CELTAS,22.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CARDONA GALINDO JUAN DAVID,VALLE,CELTAS,23.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
RINCON ARENAS JAIME ENRIQUE,TOLIMA,SAS,24.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CARRASCO SANTAMARIA CARLOS JULIAN,TOLIMA,SAS,25.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CAMPO GIRALDO JUAN FERNANDO,VALLE,CELTAS,26.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
MAMBUSCAY LORZA JUAN CAMILO,VALLE,PORTHOS CLUB VALLE,27.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
RUIZ VILLA JEROMINO,ANTIOQUIA,TIZONA ANTIOQUIA,28.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
GUALDRON SANDOVAL BRIAN FELIPE,SANTANDER,CLUB BUCARAMANGA,29.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ESCOBAR VALLECILLA BRANDON STICK,VALLE,SAN SEBASTIAN,30.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ARANGO LONDOÑO NICOLAS,ANTIOQUIA,FENCING,31.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CHICUASUQUE SIERRA UVEIMAR ARLEY,META,MOSQVILLAVO,32.0,6.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
HERRERA SALAMANCA JUAN PAULO,VALLE,OLYMPIC FENCING CLUB,33.0,3.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CARRASCO SANTAMARIA KEVIN SANTIAGO,TOLIMA,SAS,34.0,3.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ALVIS MUÑOZ JUAN ANDRES,TOLIMA,SAS,35.0,3.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
VALERO CASTILLO JUAN ESTEBAN,VALLE,CELTAS,36.0,3.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
SANTAMARIA RODRIGUEZ HUGO ALEXANDER,BOGOTA,ARES,37.0,3.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ASPRILLA GUERRERO WILSON A.,CUNDINAMARCA,FUSAFENCING,38.0,3.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
GUEVARA DELGADO SANTIAGO ROLANDO,SANTANDER,CLUB BUCARAMANGA,39.0,3.0,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ARENAS GARZON JULIAN STEVEN,VALLE,SAN SEBASTIAN,,,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
AREVALO HERNANDEZ SEBASTIAN ANDRES,CESAR,MAHERPAR,,,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
CHINCHILLA LARA RAFAEL KALETH,CESAR,VALLEDUPAR ESGRIMA,,,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
GONZALEZ SANCHEZ JHAIDER ESNEIDER,META,MOSQVILLAVO,,,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
GONZALEZ SANCHEZ JHERSON JAILER,META,MOSQVILLAVO,,,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
GUTIERREZ PEREZ MAIKOL ANTONIO,META,MOSQVILLAVO,,,,2689,"Copa Elite Nal M15, Cadete, Juvenil y Mayores Florete y Sable - Ind y Equ",23-04-2023,MAYORES,SABLE,MASCULINO,INDIVIDUAL
ROA RODRIGUEZ HERNANDO,VALLE,OLGA QUEVEDO,1.0,48.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
CAMPOS ZARATE ANDRES,BOGOTA,FORZA,2.0,39.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
CASTILLO GUTIERREZ JUAN ANDRES,CUNDINAMARCA,GUARDIA REAL,3.0,30.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
RODRIGUEZ QUEVEDO JHON EDISON,VALLE,OLGA QUEVEDO,3.0,30.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
SUAREZ ZAMUDIO JUAN JOSE,VALLE,VENCEDORES,5.0,21.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
CACERES CASTELLANOS MARIO ESTIBEN,VALLE,PORTHOS CLUB VALLE,6.0,21.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MEJIA GARCÍA CRISTIAN EDENILSON,EL SALVADOR,SIN CLUB INT,7.0,21.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
RESTREPO GARCIA KEVIN ANDRES,CALDAS,TOUCHE,8.0,21.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
REYES ALVAREZ MANUEL ALEJANDRO,TOLIMA,PRET,9.0,12.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
LOMBANA MARTINEZ SIMON,ANTIOQUIA,TIZONA ANTIOQUIA,10.0,12.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
PINTO AREVALO SANTIAGO,RISARALDA,SUEÑOSDECAMPEON,11.0,12.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
VILLACORTA PORTILLO SAÚL MORÍS,EL SALVADOR,SIN CLUB INT,12.0,12.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
PÉREZ TRIANA DANIEL A.,ANTIOQUIA,TIZONA ANTIOQUIA,13.0,12.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
RODRIGUEZ STERLING JAIME LEONARDO,VALLE,VENCEDORES,14.0,12.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
ESPARZA RIVERA SAMUEL,VALLE,OLGA QUEVEDO,15.0,12.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
MOLINA CERÓN ALEXIS MAURICIO,EL SALVADOR,SIN CLUB INT,16.0,12.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
COLLAZOS BEDOYA JUAN CAMILO,ANTIOQUIA,FENCING,17.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
CALDERON MARIN ALEJANDRO,CALDAS,TOUCHE,18.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
ALBARAN MONTOYA DIEGO YEZID,BOGOTA,MOSQUETEROS,19.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
ESCALANTE ESCALANTE EDUARDO,EL SALVADOR,SIN CLUB INT,20.0,6.0,,2693,"Copa Elite Nal Espada  M15, Cadete, Juvenil y Mayores Ind y Equ",29-04-2023,MAYORES,ESPADA,MASCULINO,INDIVIDUAL
